,Unnamed: 0,Username,Tweet_x,Likes,Retweets,No,Tweet_y,polarity,sentiment,subjectivity,Jenis
229,1417,Desty007,"Ingat ya Vaksin dan Prokes itu paket lengkap dalam upaya menghindari terpaparnya diri kita dari Covid-19
#BekalBukanKebal https://t.co/uqkXWpADAe",1,1,1417,complete package prokes vaccine avoid exposure covid,0.1,Positif,0.4,Opini
230,1418,bunda_dzakiyyah,"Nafsu makan meningkat sih cuma beberapa dua hari setelah vaksin ya, setelahnya normal kok. 

Daripada gak doyan makan karena kena covid-19 loh.

#BekalBukanKebal https://t.co/FyBGxYnjcW",1,0,1418,appetite increase vaccination normal like covid,0.15,Positif,0.6499999999999999,Opini
231,1419,_3F_,"Dengan kata lain, vaksin covid mengurangi resiko penerima terinfeksi covid-19.

Kalau pun terinfeksi hanya mengalami gejala yg ringan.

#BekalBukanKebal",0,0,1419,covid vaccine reduces risk recipient infected covid infected experiencing mild symptom,0.3333333333333333,Positif,0.5,Opini
232,1427,pinterpandai_id,"Gejala Varian Omicron, Vaksin, Bahaya | Seberapa efektif vaksin Covid 19?

https://t.co/gmoDf5prwX",3,0,1427,symptom omicron variant vaccine effective danger covid vaccine,0.6,Positif,0.8,Opini
233,1429,panah_bintangku,"Vaksin yg sudah masuk dalam tubuh kita adalah tameng yg ampuh tangkal Covid-19. Tapi dia ngga bisa kerja sendirian, gengs. #BekalBukanKebal https://t.co/W3WvL11P1D",1,0,1429,vaccine powerful shield covid gengs,0.3,Positif,1.0,Opini
234,1458,PolsekBatangKui,"Giat Kapolsek Bt.Kuis Akp Simon Pasaribu SH beserta Kapolsek jajaran Polresta DS laksanakan Rapat pencapaian vaksin covid -19 di aula Polresta DS.
https://t.co/E1MlS96A8M",0,0,1458,active btkuis police chief akp simon pasaribu sh police chief d police force hold meeting achieve covid polresta vaccine d,-0.1333333333333333,Negatif,0.6,Opini
235,1462,lichun03,Nah itu juga alasan bukan berarti setelah vaksin kita bebas ngapain aja dan mengganggap enteng covid-19 #BekalBukanKebal 📝,2,0,1462,reason vaccine free take covid lightly,0.4,Positif,0.75,Opini
236,1481,ImaSatrianto,Cara kerja vaksin Covid-19 merangsang sistem imun untuk kenal dan melawan virus Covid-19. Sebuah respons alami tubuh terhadap virus yg masuk. #BekalBukanKebal https://t.co/ehkQFHXSnI,0,0,1481,covid vaccine stimulates immune system fight covid virus body natural response virus,0.1,Positif,0.4,Opini
237,1495,bugurcil,Seneng bgt akhirnya anak2 dpt vaksin. Ortu jg menyambut bahagia vaksinasi covid-19 untuk anak2. #BekalBukanKebal,0,0,1495,happy get vaccine parent also happy receive covid vaccination,0.8,Positif,1.0,Opini
238,1508,mutmuthea,"Dengan vaksin dosis lengkap, pastinya lebih menangkal covid 19
#BekalBukanKebal https://t.co/9B2mfGKW0Z",0,0,1508,complete dose vaccine definitely ward covid,0.05,Positif,0.45,Opini
239,1541,Agistasyahka,"Manfaat Vaksin antara lain ;
- Merangsang sistem kekebalan tubuh
- Mengurangi risiko terjadinya penularan Covid-19
- Ketika tertular Covid-19 dampaknya tidak berat
-Mencapai herd immunity (imunitas kelompok) 
#BekalBukanKebal https://t.co/kFPvJ3NXlW",0,0,1541,benefit vaccine stimulate immune system reduce risk transmission covid contracting covid impact heavy herd immunity group immunity,-0.2,Negatif,0.5,Opini
240,1542,ealshaddyy,"Vaksin itu tidak seperti sulap, disiplin protokol kesehatan juga penting untuk menangkal serangan virus COVID-19. #BekalBukanKebal https://t.co/LxssgqQ5BN",0,0,1542,magic vaccine discipline health protocol ward covid virus attack,0.5,Positif,1.0,Opini
241,1582,MustikaUngu,"Dulu saat keinfeksi covid-19, anak bayiku juga kena. Bebannya dobel, karena aku sedih anak bayi juga kena.

Jadi kami memutuskan vaksin biar anak bayi punya benteng.

#BekalBukanKebal",1,0,1582,reinfection covid baby double sad baby decides vaccine baby strong,-0.0222222222222222,Negatif,0.5777777777777778,Opini
242,1643,KLfm972,"Soalan lazim berkaitan vaksin COVID-19 dan Kehamilan.

* Ini adalah petikan daripada e-Majalah MyHEALTH Edisi September 2021. Klik https://t.co/F8YeUm0Dsw
- Reposted from @myhealthkkm https://t.co/PMb4sCr0Ae",0,0,1643,common regarding pregnancy covid vaccine excerpt myhealth september edition click reposted,-0.3,Negatif,0.5,Opini
243,1645,suara_tv,"""Portugal, antara negara dengan kadar vaksinasi tertinggi dunia, sudah mula memberi suntikan vaksin COVID-19 kepada kanak-kanak berumur lima tahun ke atas.""
 https://t.co/hrfTVGmbLq via @suara_tv",3,1,1645,portugal country highest vaccination rate world injects covid vaccine child aged via,-0.1,Negatif,0.4,Opini
244,1650,SalimBahuri,"Dukung Vaksinasi Anak 6-11 Tahun, Demi Percepatan Terciptanya Herd Immunity, Masyarakat Tidak Perlu Takut Divaksin Covid-19, Karena Vaksin Covid 19 Aman dan Halal. Prokes Lindungi Bangsa https://t.co/EGMoP5PNXp",0,0,1650,support vaccination accelerate creation herd immunity people afraid vaccinated covid halal covid vaccine prokes protect nation,-0.6,Negatif,0.9,Opini
245,1663,humasresmesuji,Anggota pos pam exit tol simpang pematang ops lilin krakatau 2021 melakukan pengecekan kelengkapan surat kesehatan pengendara seperti surat bebas covid-19 dan sertifikat vaksin covid-19 bagi yang melaksanakan mudik. https://t.co/ScWA3Fp5gf,0,0,1663,pam postal member exit toll intersection pematang ops wax krakatau checking completeness driver health letter covid free letter covid vaccine certificate carrying homecoming,0.4,Positif,0.8,Opini
246,1683,wong52,"jika ada yang baik,kami menyetujuinya,kami menerimanya,seperti perayaan Natal keluarga?Covid 19 menyerang Manusia,mari kita bela diri,kita kerjakan vaksin yang bagus,Sayangnya TIDAK:Manusia sedang bersiap untuk perang:krisis UKRAINA,perang berikutnya antara Rusiadan Amerika-Eropa",0,0,1683,ok agree accept like family christmas celebrationcovid infects human let get vaccinated good unfortunately ukraine war russia america war,0.175,Positif,0.55,Opini
247,1706,koramil14purwo1,Peran Aktif Babinsa Dalam pendampingan vaksin Vaksin Covid 19 https://t.co/eMfVQMzDAM,0,0,1706,active role babinsa assisting covid vaccine,-0.1333333333333333,Negatif,0.6,Opini
248,1719,Mujib41536843,"@cybsquad_ vaksin disuntikan ketubuh untuk menangkal virus dan meningkatkan imun, sekarang vaksin dipermasalahkan apakah anda punya solusi untuk menangkal virus covid-19 apakah anda hanya mau membutakan banyak orang hanya karena hal yang belum bisa anda buktikan",0,0,1719,vaccine injected body ward virus improve vaccine solution ward covid virus blindly prove,-0.5,Negatif,0.6666666666666666,Opini
249,1723,Melody13149,"Inilah Sosok Pejuang sejati @AldoBabeh yang berani dari Aliansi Rakyat Menggugat, medatangi KEMENKES langsung dengan menantang dialog terbuka terkait penanganan Covid 19 &amp; pemaksaan vaksin terhadap anak"" &amp; rakyat Indonesia. Luar biasa beraninya 👍👍 https://t.co/NxwMNCTqsT",7,0,1723,true warrior figure dare people alliance sue go ministry health challenging open dialogue regarding handling covid coercion vaccine indonesian people dare,0.2833333333333333,Positif,0.7166666666666667,Opini
250,1724,NyiMasRuminah,"Kepada semua orang tua di seluruh Indonesia, vaksinasi adalah langkah nyata untuk melindungi anak dari virus covid-19. Pemerintahan Presiden Jokowi sudah menyediakan vaksin gratis untuk masyarakat Indonesia,   manfaatkan dengan baik.Semangat Indonesia ! 💙💙🇮🇩🇮🇩🇮🇩 https://t.co/9AMG3CRT0v",0,0,1724,indonesian elder vaccinate step protect covid virus president jokowi government provides free vaccine indonesian people take advantage indonesian spirit,0.4,Positif,0.8,Opini
251,1734,MCRiau,"Check out a great #article Capaian Vaksin COVID-19 di Riau Capai 73,03 Persen https://t.co/JDPE2dzdVi",0,0,1734,check great achievement riau covid vaccine reach percent,0.8,Positif,0.75,Opini
252,1739,Humasresbtg78,UPP Kab.Bantaeng melaksanakan giat pengamanan &amp; pendampingan vaksin covid-19 di kel.pallantikang kec.bantaeng Sekaligus sosialisasi sapu bersih pungutan liar...🖐️🖐️🖐️ https://t.co/5hEiYl6cHc,0,0,1739,upp kabbantaeng carry activity secure assistance kelpallantikang covid vaccine kecbantaeng socializes clean illegal levy,0.0888888888888889,Positif,0.6,Opini
253,1756,celometans,"Waktu berlalu cepat, akhirnya papa mama adikku dan smua orang sudah lengkap 2x vaksin covid 19. Hingga akhirnya di bulan november akhir, tiba2 papa mengalami demam dan panas lagi...",0,0,1756,hurry papa mama sister complete x november covid vaccine papa hot fever,0.175,Positif,0.625,Opini
254,1768,bemkmfkgugm,"▪︎ ATTENTION ▪︎

Selamat Sore, Dulur Kage! 🌆

Pemberian vaksin booster merupakan suatu upaya yang dipikirkan untuk meningkatkan antibodi secara penuh agar terhindar dari COVID-19. https://t.co/muOWXzzYyv",2,0,1768,attention good afternoon kage giving booster vaccine thought increase full antibody avoid covid,0.5249999999999999,Positif,0.5750000000000001,Opini
255,1769,tamerlane9470,"@CumaDokter @DivHumas_Polri @Covid19Critical Lagipula, buat apa orang2 yg sebelumnya udah terinfeksi covid-19 divaksin? Lagian imunitas yg dihasilkan dari infeksi tsb sama bagusnya dgn vaksin, kalo berdasarkan studi yg satu ini https://t.co/tsl2nTOpyB",2,0,1769,infected covid vaccinated immunity produced infection better vaccine based good study,0.6,Positif,0.55,Opini
256,1771,sigitwid,"Suasana Natal pertama di tengah pandemi.

Mulai semarak, ditengah kasus Covid-19 dan kasus intoleransi yang terus menurun.

Tetap jaga protokol kesehatan, pakai masker, dan jaga jarak meskipun sudah vaksin lengkap ya, Gaez. 🤗 https://t.co/X60MtUFEvO",5,2,1771,atmosphere christmas pandemic lively midst covid intolerance decreasing keep health protocol wear mask keep distance complete vaccine guy,0.1181818181818181,Positif,0.45,Opini
257,1779,Ndukla2,"Vaksin Covid-19 yang digunakan untuk anak 6-11 tahun saat ini yakni Sinovac, aman dan terbukti bisa mencegah sakit berat.
Vaksin ini sudah melalui uji klinis, direkomendasikan oleh BPOM, ITAGI, IDAI, serta dinyatakan halal.

Pak Jokowi Lawan Pandemi https://t.co/9JxGKDW77J",8,2,1779,sinovac covid vaccine proven prevent serious illness clinical trial vaccine recommended bpom itagi idai declared halal jokowi fight pandemic,-0.3333333333333333,Negatif,0.6666666666666666,Opini
258,1785,cilacap_utara,Kapolsek Cilacap Utara monitor pelaksanaan vaksin covid 19 di SD IT As Sholeh situasi Aman dan berjalan lancar https://t.co/AIIJrAt14P,0,0,1785,north cilacap police chief monitor implementation covid vaccine sd situation running smoothly,0.4,Positif,0.5,Opini
259,1804,HumasPolresLB,"Sudahi Pandemi Hentikan covid-19 dengan program vaksinasi
Mari kita wujudkan masyarakat yang sehat dan produktif dengan vaksin covid-19. https://t.co/JBLYc6Qx2y",0,0,1804,end pandemic stop covid vaccination program create healthy society productive covid vaccine,0.5,Positif,0.5,Opini
260,1809,KyaiTebas,"@dr_koko28 Alhamdulillah sejak COVID-19 masuk Indonesia, saya sehat wa afiat walau punya komorbid jantung, bahkan pernah saat ngeGRAB penumpang saya mati dimobil saya (2x, January 2021 dan maret 2021), saya ga tertular, ga vaksin, ga papa, Yang penting komsumsi vit C, dan E tiap hari.",4,1,1809,thank god covid indonesia healthy afiat comorbid heart grab dead passenger car x january march infected papa vaccine consuming vit,0.15,Positif,0.45,Opini
261,1823,GoNewsdotco,Epicenter Pede Perkenalkan Microchip yang Bisa Menyimpan Data Sertifikat Vaksin Covid-19 https://t.co/JUAvby7qt5,0,0,1823,epicenter confident introduce microchip store covid vaccine certificate,0.5,Positif,0.8333333333333334,Opini
262,1839,msianinsight,"Hampir 23 juta populasi dewasa lengkap vaksin Covid-19, lapor KKM https://t.co/jVbmx0WxJB",3,0,1839,million adult population complete covid vaccine report kkm,0.1,Positif,0.35,Opini
263,1870,humasbandung_,"❗️VAKSIN GRATIS❗️

Halo, Wargi Bandung!

Bagi yang belum melakukan vaksinasi COVID-19 dosis 1 dan 2, YUK ikutan vaksin gratis yang akan diselenggarakan mulai HARI INI, lho! #vaksinbandung #vaksingratis https://t.co/RuCoPZdl40",3,4,1870,free vaccine bandung resident let get dose covid vaccination let take part free vaccine know,0.4,Positif,0.8,Opini
264,1881,JessicaVVJay,"Banyak hal yang terjadi di tahun 2021 pada saya. Sebagian kecil yang akan saya bagi adalah bahwa saya pernah berkesempatan membantu memasak artisan pasta untuk resto kecil berskala rumahan, lalu aktif wfo lagi, mendapatkan vaksin, sempat positif COVID-19,",0,0,1881,opportunity help cook home scale artisan pasta restaurant active wfo covid positive vaccine,0.0469696969696969,Positif,0.5727272727272728,Opini
265,1896,wonosobohebat,"Hi #SobatHebat !

Jangan lupa tetap kompak disiplin prokes ya dan #vaksindulu bagi yang belum vaksin. Kita sama-sama tidak ingin gelombang Covid-19 naik lagi!

Ingat! Wonosobo belum bebas Covid-19! https://t.co/ss0fdQmSDv",1,0,1896,forgot compact discipline wonosobo wave covid vaccine free covid,0.4,Positif,0.8,Opini
266,1905,PramuditoSugiri,"BPJS Wajib Menggratiskan Vaksin Booster COVID-19, Karena Vaksin Booster ini Bersifat Wajib!",0,0,1905,bpjs obliged make booster vaccine free covid booster vaccine mandatory,0.4,Positif,0.8,Opini
267,1920,FIMELAdotcom,"Tak Hanya Indonesia, Belgia juga Punya Joki Vaksin Covid-19: Belakangan ini warga Indonesia dibuat heboh akibat kabar seorang joki vaksin Covid-19. Namun ternyata, Belgia juga memiliki kasus yang sama. https://t.co/rBxUs2UGfI",0,2,1920,indonesia belgium jockey covid vaccine indonesian citizen excited news jockey covid vaccine belgium,0.375,Positif,0.75,Opini
268,1927,v_vion4,"Bak Punya Vaksin Sendiri Dalam Tubuhnya, Ilmuwan Ungkap Fakta Mengejutkan Alasan Orang Jepang Kini Kebal dari Covid-19, Ternyata Hal Inilah yang Ditemukan Dalam Tubuhnya https://t.co/z8KHn9YQbi",2,0,1927,body vaccine scientist shocking fact japan immune covid found body,-1.0,Negatif,1.0,Opini
269,1949,sahabatganjarid,"Ganjar Pranowo menyapa para murid yang sedang mengantri untuk mendapatkan vaksin Covid-19. 

Ganjar Pranowo menjelaskan, semua berjalan dengan lancar. Bahkan, Dinas Kesehatan Kota Semarang sendiri menargetkan bisa menyuntikkan 13ribu vaksin setiap hari.

#SahabatGanjar https://t.co/vl5BimWgGZ",4,0,1949,gangar pranowo greets student queuing covid vaccine gangar pranowo run smoothly semarang city health office target inject thousand vaccine,0.4,Positif,0.5,Opini
270,1976,rilislampung,"Natal, Gereja di Bandarlampung Dijaga Polisi, Gerai Vaksin Covid-19 Disiapkan https://t.co/KH3bduF66H",0,0,1976,christmas bandar lampung church guarded police covid vaccine booth prepared,0.4,Positif,0.6,Opini
271,1978,mayangkaranews,"#LangLangKota https://t.co/WUMPCrvfz9 ► Satu minggu terakhir 1.500 anak usia 6-11 tahun di Kota Blitar sudah di vaksin Covid-19. Progress capaian vaksinasi anak saat ini tergolong cepat.

https://t.co/FNHBrgh6Dh",0,0,1978,week age city blitar covid vaccine progress vaccination achievement quite fast,0.2,Positif,0.6,Opini
272,1981,RizkiaMaulidia8,"😭😭yoongi kena.. tapi tanpa gejala
pas nyampe korea, tes PCR besoknya positif😭 disitu dibilang yoongi udah vaksin kedua dan tidak ada gejala apa2, tidak kontak dengan member lain juga Yoongi was confirmed with covid-19 with no symptoms and currently undergoing treatment per the",0,0,1981,yoongi symptom arrived korea next day positive pcr test confirmed say yoongi vaccine yoongi contact symptom symptom currently undergoing treatment,0.1568181818181818,Positif,0.4863636363636363,Opini
273,2006,sahabatganjar,"Ganjar Pranowo menyapa para murid yang sedang mengantri untuk mendapatkan vaksin Covid-19. Suami dari Siti Atikoh ini melihat tidak ada siswa yang takut mendapatkan vaksinasi.

#SahabatGanjar #GanjarPranowo https://t.co/4e8scZbgNc",3,3,2006,gangar pranowo greets student queuing covid vaccine siti atikoh husband student afraid vaccination,-0.6,Negatif,0.9,Opini
274,2026,HalloTNG,"Mulai Hari Ini Penumpang Bandara Soekarno-Hatta Wajib Vaksin Covid 19 &amp; PCR
Selengkapnya : https://t.co/gehkBRMJOT via @HalloTNG",0,0,2026,soekarno airport passenger must vaccinated covid pcr full via,0.35,Positif,0.55,Opini
275,2045,bringas3006,"Late Post 
Dukungan NU yg mengajak masyarakat u/ mentaati protokol kesehatan &amp; mengikuti program vaksin pemerintah memberikan dampak nyata bagi penanganan pandemi Covid-19 di Indonesia. Masyarakat yang jadi antusias mengikuti program vaksinasi Covid-19 dari pemerintah.
@jokowi https://t.co/DHmkFF33LB",1,0,2045,late post support invite people obey health protocol follow government vaccine program result handling indonesian covid pandemic community enthusiastic participating government covid vaccination program,0.15,Positif,0.75,Opini
276,2046,indozonemedia,"Kasus kematian pertama akibat varian Omicron di AS adalah penyintas COVID-19 yang tak vaksin. Tidak hanya itu, ia juga memiliki penyakit komorbid sehingga mudah terinfeksi COVID-19.
https://t.co/V6Avv5ERri",0,0,2046,death due omicron variant survivor covid vaccine comorbid disease easy get infected covid,0.1541666666666666,Positif,0.6041666666666667,Opini
277,2051,katapang_polsek,"Dalam rangka pengamanan kegiatan Natal 2021 dan Tahun Baru 2022. Operasi Lilin Lodaya akan digelar pada 24 Desember 2021 - 2 Januari 2022.

Kepada seluruh masyarakat Kabupaten Bandung untuk selalu tertib berlalu lintas, patuhi protokol kesehatan dan segera vaksin covid-19. https://t.co/TLJ65W8046",1,0,2051,order secure christmas activity lodaya candle operation held december january people bandung regency orderly manner obeyed covid vaccine health protocol,0.4,Positif,0.6,Opini
278,2056,AkmalFitra3,"Bersama kita cegah lonjakan kasus positif Covid 19 jelang nataru

Anak Wajib Vaksin https://t.co/md3nSXPtUf",0,0,2056,prevent surge positive covid ahead mandatory vaccination,0.2272727272727272,Positif,0.5454545454545454,Opini
279,2067,kimmalangkota,"#SalamInformasi, Pemerintah tengah memulai vaksinasi anak berusia 6-11 tahun serta meminta para orangtua tidak panik ketika mendapati anaknya mengalami indikasi gejala kejadian ikutan pasca imunisasi (KIPI) usai mendapat suntikan vaksin Covid-19.",0,0,2067,government vaccinates aged parent panicked find child indication symptom follow event kipi immunization covid vaccine injection,-0.1,Negatif,0.4,Opini
280,2085,forestdigest,"IPB menciptakan alat pendeteksi antibodi vaksin Covid-19 yang praktis, presisi, sekaligus ekonomis. Perangkat ini dinamakan “Kit ELISA IPB” mengacu pada basisnya yang menggunakan Enzyme-Linked Immunosorbent Assay https://t.co/9f6kkXb6pk",0,0,2085,ipb creates practical covid vaccine antibody detection tool economical precision device called elisa ipb referring basis enzyme immunosorbent assay,0.3,Positif,0.9,Opini
281,2087,dimars525,4. Peran Orang Tua Merupakan Kunci Kesuksesan Vaksinasi Anak Usia 6-11 Tahun. Kak Seto: Pentingnya Vaksinasi Covid-19 untuk Anak. Anak Wajib Vaksin https://t.co/eSZILeoxZq,0,0,2087,role elderly key success vaccination si seto covid vaccination must vaccinated,0.15,Positif,0.5,Opini
282,2099,kadeknur2,1. Kapolri Beri 18 Arahan Cegah COVID-19 Saat Nataru ke Jajaran Polda-Polres. Anak Wajib Vaksin https://t.co/mP341KJcbf,0,0,2099,national police chief directs prevent covid rank regional police required vaccinate,-0.8,Negatif,0.9,Opini
283,2116,Shafaluphmarvin,"Indonesia akan melaksanakan penyuntikan booster vaksin Covid-19 ke masyarakat yang sudah vaksin penuh. #NataruPatuhiProkes
Taat Hindari Kerumunan https://t.co/EXDC3hcw4c",0,0,2116,indonesia carry booster injection covid vaccine vaccine community full obedience avoid crowd,0.35,Positif,0.55,Opini
284,2117,JurnalSinjai,"Realisasi jumlah penduduk Indonesia yang telah disuntik vaksin Covid-19 dosis lengkap mencapai angka 109.257.071 (109,26 juta).

https://t.co/40bf0nVwHx",0,0,2117,realization indonesian population injected full dose covid vaccine reach million,0.35,Positif,0.55,Opini
285,2133,INALawanCovid19,"Waspada Hoax Tentang Vaksin Covid-19 !!
Vaksin Covid-19 Aman dan Efektif

#NewNormal 
#LawanCOVID19 https://t.co/fiyQi7eNAr",0,0,2133,beware covid vaccine hoax effective covid vaccine,0.6,Positif,0.8,Opini
286,2145,tmcrestabandung,"Dalam rangka pengamanan kegiatan Natal 2021 &amp; Tahun Baru 2022 Operasi Lilin Lodaya akan digelar pada 24 Desember 2021 - 2 Januari 2022

Kepada seluruh masyarakat Kab  Bandung untuk selalu tertib berlalu lintas, patuhi protokol kesehatan &amp; segera vaksin covid-19

#Presisi https://t.co/KkKhCrPZTp",5,0,2145,order secure christmas activity lodaya candle operation held december january people bandung regency orderly manner obeyed covid vaccine health protocol,0.4,Positif,0.6,Opini
287,2146,Polsek_Mds_2,"Giat Gerai Vaksin di Aula Kantor Desa Banding Agung.
AYO VAKSIN untuk mencegah Virus Covid-19. https://t.co/ILmSEgH0ip",1,0,2146,active vaccine booth village office great appeal vaccine prevents covid virus,0.3333333333333333,Positif,0.675,Opini
288,2152,Kanjuruhan_FM,Menenangkan Anak Takut Jarum Saat Vaksin COVID-19 https://t.co/MN66ZpE7G8,0,0,2152,calm fear covid vaccine needle,0.3,Positif,0.75,Opini
289,2156,industrycoid,"WHO Peringatkan Varian Omicron Menyebar Lebih Cepat dari Delta, Vaksin Nusantara Jadi Solusi: Organisasi Kesehatan Dunia (WHO) menyebutkan, Covid-19 varian Omicron lebih cepat menular dari varian Delta dan menginfeksi orang yang sudah divaksin atau baru… https://t.co/KF2wySrgt9",0,0,2156,warns omicron variant spread quickly,0.3333333333333333,Positif,0.5,Opini
290,2157,UNinIndonesia,"Di bulan Maret, vaksin #COVID19 dari COVAX Facility tiba di Indonesia.

Kolaborasi yang kuat di tingkat global dan nasional telah menghasilkan tonggak penting dalam perang melawan COVID-19 &amp; operasi pengadaan dan pasokan vaksin terbesar dalam sejarah.

#YearInReview #OnlyTogether https://t.co/0eCpM2hKK8",7,4,2157,march covax facility indonesia vaccine strong collaboration global national level resulted milestone war covid largest vaccine supply operation history,0.2166666666666666,Positif,0.3666666666666666,Opini
291,2159,yulitasaarii___,"Menurut Presiden Jokowi dukungan NU yg mengajak masyarakat utk mentaati prokes &amp; mengikuti program vaksinasi memberikn dampak nyata bg penanganan pandemi Covid-19. Melalui ajakan ini, masyarakat yg sebelumnya ragu utk mendapatkn vaksin menjadi antusias mengikuti program vaksinasi https://t.co/bS2Ql9p2eg",10,9,2159,president joko widodo support invite public comply procedure participating vaccination program impact handling covid pandemic invitation people hesitant get vaccine enthusiastic participating vaccination program,0.3,Positif,0.4833333333333333,Opini
292,2164,friechiiiaa,Kata Jokowi: Pemimpin Dunia Heran dan Kepoin Cara Indonesia Dapatkan Banyak Vaksin Covid-19 https://t.co/LaE3rPZNyr #PartaiSolidaritasIndonesia,0,0,2164,jokowi world leader surprised indonesia point covid vaccine,0.1,Positif,0.9,Opini
293,2167,PolresPalangka,"Gerai Vaksin Presisi SiDokkes Presisi Polresta Palangka Raya dan para relawan melaksanakan Vaksinasi Covid-19 di Aula Palampang Tarung, Jalan Tjilik Riwut Km. 5,5, Kota Palangka Raya, Kamis (23/12/2021) mulai pukul 08.00 WIB. https://t.co/PKeYHCbmXH",3,0,2167,sidokkes precision vaccine booth palangka raya police precise volunteer carry covid vaccination palampang tarung jalan tjilik riwut km palangka raya city thursday wib,0.4,Positif,0.8,Opini
294,2173,VFathun,"MIOKARDITIS pada mRNA vaksin.
Ilmuwan AS mengatakan pada bulan Juni bahwa ada ""kemungkinan hubungan"" antara vaksin mRNA COVID-19 dan risiko yang lebih tinggi dari peradangan jantung langka pada remaja dan dewasa muda.

@KemenkesRI MASIH BILANG VAKSIN LEBIH BANYAK MANFAAT. PRETTTT https://t.co/wBXTnTaLEm",60,30,2173,myocarditis mrna vaccine scientist june mrna vaccine relationship covid risk rare heart inflammation teen young adult say vaccine benefit pretttt,0.125,Positif,0.4,Opini
295,2188,lowongankerjalu,"Lowongan Kerja SMA Kereta Api Service Tahun 2022

Tenaga Satuan Pengamanan
Pria/Wanita;
Tidak bertato;
Sudah mengikuti program vaksin COVID-19, minimal dosis pertama;
Pendidikan minimal SLTA/SMK/sederajat;
Sehat jasmani dan rohani,…https://t.co/jiKRyZZJrn https://t.co/IUZh5nsKbS",0,0,2188,vacancy high school train service personnel male female security personnel tattoo participate covid vaccine program minimum education dose minimum high school education equivalent physically mentally healthy,0.164,Positif,0.3693333333333333,Opini
296,2211,donkisot007,"@aldinalsya Maksudnya apa coba ? 
Awalnya pandemi covid 19, kemudian disuruh vaksin covid 19, kemudian jadi Lebih mudah tertular omicron.
Trus nanti disuruh vaksin Anti omicron gitu ? 
Maksudnya apa ?",2,0,2211,try covid pandemic told covid vaccine easy get omicron told omicron vaccine,0.4333333333333333,Positif,0.8333333333333334,Opini
297,2221,manowar70077752,"Sejauh ini secara kuantitas, Indonesia berhasil menjadi satu dari lima negara dengan jumlah penerima vaksin COVID-19 dosis lengkap terbanyak di dunia,” ujar Menkominfo Johnny Plate

https://t.co/jcZXuPkMAw @jokowi",0,0,2221,indonesia quantity succeeded receiving world complete dose covid vaccine minister communication information johnny plate,0.1,Positif,0.4,Opini
298,2237,Duke_of_Nowhere,"@dr_koko28 Petugas screening di PMI Cibinong menjelaskan kalau kurang dari 14 hari pasca vaksin Covid-19 tidak boleh donor. Mereka bilang utk tidak donor karena darah pendonor dikhawatirkan membawa efek buruk utk recipient. 
Walaupun PMI Pusat bilang ga apa2 tapi di lapangan jalan sendiri2.",5,0,2237,pmi cibinong screening officer covid donor vaccine said donor blood donation feared bring bad effect central pmi recipient said road field,-0.3499999999999999,Negatif,0.4583333333333333,Opini
299,2252,Joglosemarnews,299 Siswa SD Muhammadiyah 1 Solo Jalani Vaksin Covid-19 https://t.co/HQdHp5FCt8,0,0,2252,solo muhammadiyah elementary school student undergo covid vaccine,0.3,Positif,0.9,Opini
300,2263,hairildaily,"Walaupun sudah vaksin penuh, kita juga harus waspada. karena omicron adalah mutasi virus covid-19 jadi lebih baik kita hindarin dulu deh

#JanganPergiDulu https://t.co/Z1N9nGd59X",0,0,2263,vaccine full alertness omicron mutation covid virus avoid,0.35,Positif,0.55,Opini
301,2266,pojok6indonesia,Kapolda Gorontalo Bangga Masyarakat Semakin Sadar Lakukan Vaksin Covid-19 https://t.co/zRrUTtAhML,0,1,2266,gorontalo regional police chief proud people aware covid vaccine,0.525,Positif,0.625,Opini
302,2269,Sahar98498142,"UPP Kab.Bantaeng melaksanakan giat pengamanan &amp; pendampingan vaksin covid-19 di desa bonto mate'ne kec.sinoa Sekaligus sosialisasi sapu bersih pungutan liar, melalui media masker yang digunakan oleh personil yg berlogokan saber pungli &amp; pemda...🖐️🖐️🖐️ https://t.co/Ee5Ehzefth",0,0,2269,upp kabbantaeng actively carrying security assistance covid vaccine bonto matene village kecsinoa socialization clean illegal levy medium personnel mask bearing logo saber extortion regional government,-0.0888888888888888,Negatif,0.6,Opini
303,2273,red1n1earth,"#JanganPergiDulu
Stay safe ♥️ 
Patuhi prokes 5M 👍
Ayo vaksin kawan 😊 
Libur Nataru menjadi potensi besar untuk penularan Covid-19. 
Yuk merayakan natal dan tahun baru dirumah saja lebih aman dan nyaman... 😊♥️😍🌹🇮🇩 https://t.co/K6h0tgsWPU",5,5,2273,stay safe obey vaccine procedure friend holiday potential covid transmission let celebrate christmas home comfortably,0.3,Positif,0.7666666666666666,Opini
304,2342,txtdaritekdi,"Selama tahun 2021, teknologi telah membawa kita pada terobosan terkemuka dan hal-hal tidak terduga, seperti vaksin untuk COVID-19, dan pengakuan luar biasa dari Apple #teknologi #tech #gadget https://t.co/qP3VVfMuwJ",0,0,2342,technology brings leading breakthrough unexpected covid vaccine apple recognition,0.1,Positif,1.0,Opini
